Index,P,Vref,D1,D2,D0,Validity,ipk,irms,Vo,Ptotal,nZVS
26,100,162,1,1.325,-0.140106978,1,13.56625232,2.837094435,162.0376976,13.284861663,4
27,100,162,1,0.65,0.198796611,1,14.18145684,2.999076837,161.9516857,14.674559847,4
28,100,162,1,1.35,-0.151628249,1,14.17202765,2.993908029,162.0540512,14.643911122,4
29,100,162,1,0.625,0.212395948,1,14.78686698,3.162869891,161.9688301,16.154736598,4
30,100,162,1,1.375,-0.162978122,1,14.78006104,3.158883745,162.0468804,16.132433587999998,4
31,100,162,1,0.6,0.226125113,1,15.39287839,3.333536653,161.980278,17.755574633,4
32,100,162,1,1.4,-0.174163611,1,15.38921209,3.33103428,162.026136,17.745123282999998,4
33,100,162,1,0.575,0.239931422,1,15.99818841,3.509916206,162.0010936,19.481538788,4
34,100,162,1,1.425,-0.185384934,1,15.99607427,3.507863821,162.0311367,19.474632434,4
35,100,162,1,0.55,0.253947438,1,16.60279065,3.692131915,162.0316476,21.332379151,4
36,100,162,1,1.45,-0.196347831,1,16.60495993,3.691651287,162.0109684,21.343249991,4
37,100,162,1,0.525,0.267753035,1,17.20445944,3.877348386,162.1053764,23.313485797,4
38,100,162,1,1.475,-0.207126283,1,17.21405697,3.881047028,161.9858541,23.360479942,4
39,100,162,1,0.5,0.281693045,1,17.81428636,4.076238678,162.2394311,25.48542623,5
40,100,162,1,1.5,-0.217831446,1,17.82298358,4.075137798,161.9610505,25.517495928,4
41,100,162,1,0.475,0.295909204,1,18.41653493,4.267349704,162.2236069,27.737976670999995,5
42,100,162,1,1.525,-0.22832521,1,18.43275469,4.274474982,161.9214682,27.814724457000004,4
43,100,162,1,0.45,0.315128247,1,18.87106899,4.347585508,162.0817087,29.367146182,6
44,100,162,1,1.55,-0.234954376,1,18.88949271,4.43120998,161.8179505,29.679007668,6
45,100,162,1,0.425,0.32835669,1,19.46411887,4.62394315,162.2209563,32.115962436000004,6
46,100,162,1,1.575,-0.244878365,1,19.49452853,4.641739965,161.711134,32.288888639,6
47,100,162,1,0.4,0.343133237,1,20.07705245,4.831882571,162.3297169,34.876213189000005,6
48,100,162,1,1.6,-0.254189879,1,20.09453598,4.861039312,161.650087,35.051501864,6
49,100,162,1,0.375,0.35823958,1,20.67868876,5.043742066,162.4506977,37.758360524,6
50,100,162,1,1.625,-0.264005781,1,20.67405761,5.078529488,161.9581236,37.873561699,6
51,100,162,1,0.35,0.373668869,1,21.27766168,5.258610401,162.6387772,40.781815065,6
52,100,162,1,1.65,-0.272666254,1,21.26903613,5.314492892,161.9741684,40.964751631,6
53,100,162,1,0.325,0.392377532,1,21.91911165,5.50036402,161.9747986,44.258154371,6
54,100,162,1,1.675,-0.280884107,1,21.8628014,5.560106076,162.0097764,44.241415444000005,6
55,100,162,1,0.3,0.409416366,1,22.52654896,5.727562921,161.9667934,47.69088953800001,6
56,100,162,1,1.7,-0.287901872,1,22.4563614,5.821808135,162.0093614,47.752041808,6
57,100,162,1,0.275,0.427539789,1,23.13515803,5.959983588,161.9272219,51.31701932599999,6
58,100,162,1,1.725,-0.294619659,1,23.04739642,6.092755853,162.0730656,51.473574527,6
59,100,162,1,0.25,0.446875264,1,23.7443339,6.197146657,161.8641667,55.152464798,6
60,100,162,1,1.75,-0.301359513,1,23.7341512,6.197688323,162.1226169,55.114592075,6
61,100,162,1,0.225,0.467986096,1,24.35415199,6.439720225,161.7664655,59.18783205700001,6
62,100,162,1,1.775,-0.304906796,1,24.33963949,6.439313587,162.1770079,59.1323343,6
63,100,162,1,0.2,0.493131548,1,24.96244763,6.691029036,161.6804389,63.473629462,6
64,100,162,1,1.8,-0.308957997,1,24.94417334,6.679623066,162.2964976,63.316288542,6
65,100,162,1,0.175,0.520019379,1,25.57191713,6.945448688,161.5401598,68.041597069,6
66,100,162,1,1.825,0.51422046,0,33.59972572,10.20889379,138.3766958,142.639854577,8
67,100,162,1,0.15,0.551225092,1,26.18290308,7.206872393,161.2918834,72.843685792,6
68,100,162,1,1.85,0.500929057,0,32.95338971,9.950914838,133.4626034,135.176711187,8
69,100,162,1,0.125,0.589933345,1,26.79377711,7.478053434,160.9516183,77.924696154,6
70,100,162,1,1.875,0.465164514,0,32.41085751,9.691380298,131.2772597,128.769609264,8
71,100,162,1,0.1,0.641615408,1,27.40431234,7.763770183,160.4691023,83.244292198,6
72,100,162,1,1.9,0.443125437,0,32.04209618,9.526535469,129.9530804,124.69659888199998,6
73,100,162,1,0.075,0.707868309,1,27.97791337,8.044522671,162.8232855,88.60294766899999,6
74,100,162,1,1.925,0.38091119,0,31.54942292,9.286958605,129.6281742,119.730451552,6
75,100,162,1,1.95,0.344789798,0,31.09294436,9.085578622,129.6180669,115.20130755,6
76,100,162,1,0.025,1.0,0,30.53628865,8.676385068,120.416329,110.755245024,6
77,100,162,1,1.975,0.337834791,0,30.68795654,8.938945563,129.5883254,111.285889345,6
78,100,162,1,0.0,1.0,0,30.08550023,8.657713857,106.6203345,107.17652912600002,6
79,100,162,1,0.81741,0.109193667,1,10.11847675,2.108410426,161.9379446,7.535998171000001,4
80,100,162,1,0.92054,0.054686509,1,7.593842567,1.797657033,162.0912166,5.107164543000001,4
81,100,162,1,1.10062,-0.034825745,1,8.110995117,1.842226243,162.0696689,5.54636001,4
82,100,162,1,0.33439,0.385772314,1,21.68946457,5.414504643,162.0098666,43.007416186,6
83,100,162,1,1.8114,0.520249087,0,34.0813345,10.41378361,145.4546492,148.488618899,8
84,100,162,1,1.61904,-0.26091048,1,20.55047822,5.034875404,161.605666,37.271414389,6
85,100,162,1,0.73249,0.154350632,1,12.18110688,2.509789796,161.9291522,10.585928048,4
86,100,162,1,0.39947,0.343468134,1,20.08881492,4.836038488,162.3482346,34.930232724,6
87,100,162,1,0.56841,0.243605739,1,16.15773763,3.557435899,162.0069187,19.956002819,4
88,100,166,1,1.0,0.013282307,1,6.029717163,1.560917613,166.0882759,3.517611564,4
89,100,166,1,0.975,0.025981854,1,6.041692545,1.568706582,166.0702691,3.699779788,4
90,100,166,1,1.025,0.000990776,1,6.04327744,1.569108522,166.0656179,3.701102754,4
91,100,166,1,0.95,0.038896875,1,6.308072364,1.589551728,166.0907213,3.952780445,4
92,100,166,1,1.05,-0.011059934,1,6.31159393,1.590950754,166.0694364,3.956700395,4
93,100,166,1,0.925,0.051932069,1,6.931106696,1.626568033,166.0870816,4.349697196,4
94,100,166,1,1.075,-0.023000617,1,6.935464712,1.628436976,166.0555341,4.355115207,4
95,100,166,1,0.9,0.06500716,1,7.555010547,1.67855524,166.076671,4.817599095,4
96,100,166,1,1.1,-0.034933042,1,7.558680272,1.68015886,166.0496121,4.82226401,4
97,100,166,1,0.875,0.077918451,1,8.166210995,1.739565541,166.1641417,5.341384763999999,4
98,100,166,1,1.125,-0.046929468,1,8.176729669,1.743973639,166.0834064,5.355439072,4
99,100,166,1,0.85,0.091348514,1,8.80630531,1.827165101,166.025759,5.903116054000001,4
100,100,166,1,1.15,-0.058801142,1,8.800289706,1.824142228,166.0751909,5.8937212930000005,4
101,100,166,1,0.825,0.104681761,1,9.438369068,1.924376998,165.9456153,6.541491797999999,4
102,100,166,1,1.175,-0.070635164,1,9.423920069,1.917555094,166.0658631,6.517391344,4
103,100,166,1,0.8,0.117907937,1,10.06205399,2.030219937,165.9312715,7.257325637000001,4
104,100,166,1,1.2,-0.082418706,1,10.0479783,2.023529833,166.052268,7.2320592449999985,4
105,100,166,1,0.775,0.131150236,1,10.68410021,2.14679076,165.930236,8.063640714000002,4
106,100,166,1,1.225,-0.09419163,1,10.6705426,2.140249281,166.0508693,8.037598289,4
107,100,166,1,0.75,0.144456631,1,11.30663311,2.274152802,165.9246743,8.972239429999998,4
108,100,166,1,1.25,-0.105927873,1,11.29273683,2.267326978,166.0527044,8.937912651000001,4
109,100,166,1,0.725,0.157715236,1,11.92566622,2.409466713,165.9516092,9.968587624,4
110,100,166,1,1.275,-0.117588097,1,11.91579641,2.404512631,166.0464746,9.943270741,4
111,100,166,1,0.7,0.171149361,1,12.54859825,2.555633088,165.9423471,11.07891368,4
112,100,166,1,1.3,-0.129259339,1,12.53668118,2.549500193,166.0610004,11.050557453,4
113,100,166,1,0.675,0.184624322,1,13.17053833,2.709514735,165.9424222,12.297805516,4
114,100,166,1,1.325,-0.140844756,1,13.15848721,2.703112079,166.0672547,12.268896491,4
115,100,166,1,0.65,0.198091648,1,13.79045966,2.86988131,165.9637935,13.628587905,4
116,100,166,1,1.35,-0.1522078,1,13.78400285,2.866263002,166.0347233,13.609667267,4
117,100,166,1,0.625,0.211698696,1,14.41172814,3.038007034,165.9718846,15.079497976,4
118,100,166,1,1.375,-0.163606056,1,14.40644783,3.034806648,166.0332409,15.06281215,4
119,100,166,1,0.6,0.225438779,1,15.0332006,3.212911921,165.9781989,16.656012100999998,4
120,100,166,1,1.4,-0.174918128,1,15.02888563,3.209848583,166.0316849,16.642175993000002,4
121,100,166,1,0.575,0.239204673,1,15.652671,3.392907631,166.0086705,18.356167369,4
122,100,166,1,1.425,-0.186045353,1,15.65256029,3.391763721,166.0149738,18.35591885,4
123,100,166,1,0.55,0.253026963,1,16.27011165,3.577725394,166.0669213,20.178774970000003,4
124,100,166,1,1.45,-0.197117252,1,16.27547814,3.578884984,166.0063386,20.19848987,4
125,100,166,1,0.525,0.266536195,1,16.90158684,3.777246978,166.1087495,22.204380128,5
126,100,166,1,1.475,-0.207961792,1,16.89935203,3.772123558,165.9839876,22.186205927,4
127,100,166,1,0.5,0.280593325,1,17.50922217,3.964363574,166.2242534,24.273881527,5
128,100,166,1,1.5,-0.218793979,1,17.52307109,3.969902973,165.9623869,24.332466184000005,4
129,100,166,1,0.475,0.300375025,1,18.0732935,4.126271086,166.0256426,26.31358049,6
130,100,166,1,1.525,-0.227562385,1,18.00015325,4.121275216,165.786939,26.064037865,6
131,100,166,1,0.45,0.312752218,1,18.59124458,4.322486442,166.126892,28.406018031,6
132,100,166,1,1.55,-0.236046869,1,18.61103573,4.33430675,165.8117826,28.515602718,6
133,100,166,1,0.425,0.327175598,1,19.21504255,4.529871218,166.2535646,30.995971813,6
134,100,166,1,1.575,-0.245868371,1,19.2255933,4.55062087,165.7894638,31.113836409,6
135,100,166,1,0.4,0.341933224,1,19.83412196,4.742822768,166.3221594,33.736060634,6
136,100,166,1,1.6,-0.255213822,1,19.84268212,4.777364854,165.7095539,33.897483097999995,6
137,100,166,1,0.375,0.356937528,1,20.45032672,4.958909778,166.4503763,36.628266526,6
138,100,166,1,1.625,-0.264063834,1,20.46089578,5.014345759,165.5794226,36.871721573,6
139,100,166,1,0.35,0.374289914,1,21.09709623,5.195709871,166.005838,39.878430734,6
140,100,166,1,1.65,-0.273989626,1,21.05144438,5.242600786,165.9841412,39.859486862,6
141,100,166,1,0.325,0.390749156,1,21.72003843,5.42412482,165.988964,43.164350042,6
142,100,166,1,1.675,-0.282350841,1,21.66091347,5.493119086,166.0195591,43.163202063,6
143,100,166,1,0.3,0.408108856,1,22.34393801,5.657767499,165.9462663,46.63598706,6
144,100,166,1,1.7,-0.289758973,1,22.26960301,5.757248605,166.0413717,46.692573108,6
145,100,166,1,0.275,0.425966613,1,22.96718754,5.89455812,165.9144253,50.29996873300001,6
146,100,166,1,1.725,-0.296173558,1,22.87633932,6.036104684,166.0730344,50.474432669,6
147,100,166,1,0.25,0.44493412,1,23.59101344,6.136041009,165.8607389,54.164610305,6
148,100,166,1,1.75,-0.303060677,1,23.58067274,6.137166782,166.1209997,54.140352903,6
149,100,166,1,0.225,0.4658992,1,24.21597603,6.383853758,165.7575276,58.26840131899999,6
150,100,166,1,1.775,-0.307337907,1,24.20032231,6.38225752,166.2033607,58.194999849,6
151,100,166,1,0.2,0.490322032,1,24.84036241,6.639666841,165.6374711,62.600923134,6
152,100,166,1,1.8,-0.311258905,1,24.8184208,6.628034582,166.3694652,62.435253775,6
153,100,166,1,0.175,0.516930972,1,25.46484835,6.899431576,165.489173,67.231233377,6
154,100,166,1,1.825,0.52594872,0,33.64555526,10.23656068,140.0157504,143.270795351,8
155,100,166,1,0.15,0.548067186,1,26.09000667,7.166597552,165.2639459,72.144373383,6
156,100,166,1,1.85,0.496048306,0,32.94632263,10.04429662,136.2361019,135.745056986,8
157,100,166,1,0.125,0.586479829,1,26.71562291,7.443549771,164.9290867,77.29571524900001,6
158,100,166,1,1.875,0.477011999,0,32.42042924,9.726129084,134.1778276,129.11850520899998,8
159,100,166,1,0.1,0.635811185,1,27.31251392,7.722108968,166.2587567,82.49736599799999,6
160,100,166,1,1.9,0.440504868,0,32.09240506,9.546394967,133.1518075,125.246857587,6
161,100,166,1,0.075,0.714668646,1,27.9758897,8.056642085,162.8623197,88.675204315,6
162,100,166,1,1.925,0.38713268,0,31.58866958,9.30769413,132.8193455,120.129224062,6
163,100,166,1,1.95,0.35336844,0,31.12172729,9.102409284,132.8124518,115.486355006,6
164,100,166,1,0.025,1.0,0,30.55422775,8.67716961,124.3894564,110.979695273,6
165,100,166,1,1.975,0.346172771,0,30.70949391,8.953201392,132.7885827,111.50250720600002,6
166,100,166,1,0.0,1.0,0,30.08877175,8.657741427,110.3662981,107.285394856,6
167,100,166,1,0.23263,0.459387948,1,24.02530575,6.307908536,165.7887874,56.992313972000005,6
168,100,166,1,1.43952,-0.192505901,1,16.01415689,3.499639258,166.0124775,19.407521301,4
169,100,166,1,0.46905,0.302768558,1,18.20314688,4.101893636,166.1018535,26.602254761,6
170,100,166,1,1.1431,-0.055513023,1,8.628977153,1.801021084,166.0712479,5.738145971,4
171,100,166,1,1.8129,0.529493751,0,34.00435587,10.38822239,143.8042168,147.60486565000002,8
172,100,166,1,0.65245,0.196793337,1,13.73025223,2.854152583,165.9558242,13.494673562,4
173,100,166,1,1.3905,-0.170691604,1,14.79126832,3.141950897,166.0446859,16.024687692,4
174,100,166,1,1.25993,-0.110584309,1,11.53957407,2.320386562,166.0562102,9.323118153,4
175,100,166,1,0.66908,0.187822583,1,13.31771773,2.747031174,165.9435253,12.603093981,4
176,100,166,1,1.15061,-0.059043682,1,8.817912151,1.827367056,166.0557286,5.911900717000001,4
177,100,170,1,1.0,0.012935394,1,5.438343489,1.398870152,170.0662226,2.9410630829999995,4
178,100,170,1,0.975,0.025595568,1,5.445866244,1.405680484,170.0674597,3.1270049879999995,4
179,100,170,1,1.025,0.000617459,1,5.448981159,1.406459292,170.056474,3.1289255870000003,4
180,100,170,1,0.95,0.038508277,1,5.738736037,1.427229057,170.0864669,3.3727534349999995,4
181,100,170,1,1.05,-0.011425787,1,5.743733199,1.429302778,170.0542987,3.378187381,4
182,100,170,1,0.925,0.051581417,1,6.379886883,1.466764278,170.0598759,3.735873805,4
183,100,170,1,1.075,-0.023480135,1,6.376042335,1.465061291,170.0884907,3.731425938,4
184,100,170,1,0.9,0.06462254,1,7.017296918,1.519800208,170.0600393,4.162726837,4
185,100,170,1,1.1,-0.035393144,1,7.016459098,1.519410722,170.0669699,4.161706061000001,4
186,100,170,1,0.875,0.077689529,1,7.654675762,1.587754556,170.0604483,4.6624471640000005,4
187,100,170,1,1.125,-0.047316095,1,7.654517504,1.587659649,170.062478,4.661493543000001,4
188,100,170,1,0.85,0.090812567,1,8.290364657,1.669833259,170.0739021,5.220715696999999,4
189,100,170,1,1.15,-0.059237706,1,8.29108516,1.669593212,170.0696183,5.221875083999999,4
190,100,170,1,0.825,0.104184169,1,8.941402426,1.771804872,169.962491,5.818046143999999,4
191,100,170,1,1.175,-0.071070204,1,8.930502526,1.766425252,170.0536793,5.802262411999999,4
192,100,170,1,0.8,0.117420496,1,9.581801505,1.881672393,169.93439,6.49139285,4
193,100,170,1,1.2,-0.082934156,1,9.566679038,1.874335511,170.0642753,6.467610547,4
194,100,170,1,0.775,0.130606537,1,10.21747811,2.001015773,169.9454165,7.252468285000001,4
195,100,170,1,1.225,-0.094770708,1,10.20256103,1.993701227,170.0781388,7.226843857999999,4
196,100,170,1,0.75,0.143897949,1,10.8553632,2.132110463,169.9373546,8.116936206,4
197,100,170,1,1.25,-0.106530069,1,10.839932,2.124425705,170.0793693,8.086739768,4
198,100,170,1,0.725,0.157193437,1,11.49146215,2.272080609,169.9453107,9.083139008,4
199,100,170,1,1.275,-0.118201525,1,11.47862811,2.265556393,170.0681456,9.050770622000002,4
200,100,170,1,0.7,0.170514672,1,12.12670913,2.420541457,169.9620279,10.148465028,4
201,100,170,1,1.3,-0.129848335,1,12.11620007,2.415056856,170.0670368,10.120796129,4
202,100,170,1,0.675,0.184047899,1,12.76600414,2.579356637,169.9390325,11.334830786,4
203,100,170,1,1.325,-0.14137258,1,12.75538737,2.573613548,170.049358,11.310406755,4
204,100,170,1,0.65,0.197507088,1,13.40129137,2.743636517,169.9564635,12.631774714,4
205,100,170,1,1.35,-0.15284306,1,13.39383456,2.739388318,170.0380128,12.613622799,4
206,100,170,1,0.625,0.21109837,1,14.03752468,2.915537557,169.964558,14.051656387,4
207,100,170,1,1.375,-0.164242369,1,14.03190633,2.912006344,170.0297834,14.034274642,4
208,100,170,1,0.6,0.224696276,1,14.67185451,3.092966392,169.9951257,15.591144264,4
209,100,170,1,1.4,-0.175634278,1,14.66854757,3.090305206,170.0373353,15.584760027999998,4
210,100,170,1,0.575,0.238430073,1,15.30489088,3.276304332,170.0429523,17.261435098,4
211,100,170,1,1.425,-0.186842049,1,15.3067908,3.275663844,170.0262056,17.268398044,4
212,100,170,1,0.55,0.251994925,1,15.93458912,3.463093991,170.1383184,19.04978417,4
213,100,170,1,1.45,-0.197965413,1,15.94486203,3.466611536,170.0162969,19.085488202,4
214,100,170,1,0.525,0.26562882,1,16.57140655,3.658706601,170.2117034,21.00512472,5
215,100,170,1,1.475,-0.208883836,1,16.58393427,3.663678616,169.9920658,21.050541569,4
216,100,170,1,0.5,0.285149886,1,17.05671892,3.751140693,169.9809326,22.473241162,6
217,100,170,1,1.5,-0.218102611,1,17.09050332,3.819869155,169.8376744,22.716098929,6
218,100,170,1,0.475,0.297667914,1,17.67985594,4.017005784,170.131435,24.855262557,6
219,100,170,1,1.525,-0.226869473,1,17.70559784,4.027378439,169.7730388,24.965460653,6
220,100,170,1,0.45,0.311595999,1,18.32515362,4.225094064,170.1553236,27.30466718,6
221,100,170,1,1.55,-0.237232024,1,18.33778267,4.241547274,169.7317597,27.400676002,6
222,100,170,1,0.425,0.326131939,1,18.95570495,4.4368862,170.2678573,29.871991761,6
223,100,170,1,1.575,-0.246784418,1,18.96434948,4.465136953,169.7485267,30.00019702500001,6
224,100,170,1,0.4,0.341467124,1,19.60533583,4.661525097,170.0757224,32.698065675,6
225,100,170,1,1.6,-0.256243076,1,19.59870563,4.6983272,169.638768,32.798790049,6
226,100,170,1,0.375,0.355716153,1,20.21957323,4.873917301,170.4916107,35.504921911,6
227,100,170,1,1.625,-0.266197592,1,20.20817214,4.927166043,169.95446,35.650571037000006,6
228,100,170,1,0.35,0.373069098,1,20.88390334,5.116344326,170.0007489,38.78495321,6
229,100,170,1,1.65,-0.275175665,1,20.83404758,5.173159561,169.985833,38.779036464,6
230,100,170,1,0.325,0.389229568,1,21.52101038,5.348466498,170.0019589,42.080573135,6
231,100,170,1,1.675,-0.283494858,1,21.45996227,5.429948367,170.0087068,42.120225582,6
232,100,170,1,0.3,0.406283935,1,22.15963377,5.586200526,169.9676513,45.584839895,6
233,100,170,1,1.7,-0.291241361,1,22.08334611,5.696593111,170.0473211,45.668617662,6
234,100,170,1,0.275,0.424202787,1,22.79860551,5.828570886,169.9184254,49.290183038,6
235,100,170,1,1.725,-0.297660649,1,22.70590072,5.980738812,170.0689033,49.494625378,6
236,100,170,1,0.25,0.443537584,1,23.4383191,6.076572662,169.8370979,53.21119955900001,6
237,100,170,1,1.75,-0.304812129,1,23.42688527,6.076491682,170.1286109,53.175610898,6
238,100,170,1,0.225,0.465576486,1,24.07643804,6.331677115,169.7748948,57.37132663199999,6
239,100,170,1,1.775,-0.309318648,1,24.06126937,6.326394949,170.2193615,57.27392585,6
240,100,170,1,0.2,0.488459287,1,24.71646275,6.589759828,169.647398,61.753260216,6
241,100,170,1,1.8,0.539237226,0,34.48777154,10.59732007,150.6645433,153.60145356600003,8
242,100,170,1,0.175,0.515338982,1,25.35358616,6.855108407,169.5832124,66.433817697,6
243,100,170,1,1.825,0.522463567,0,33.70145304,10.2589605,142.1755407,143.906563317,8
244,100,170,1,0.15,0.545279669,1,25.9967608,7.12686283,169.2501164,71.41994805499999,6
245,100,170,1,1.85,0.498447232,0,33.21551205,10.0353424,138.9866411,137.990929135,8
246,100,170,1,0.125,0.581536589,1,26.61342544,7.39737243,170.1465063,76.49062967699999,6
247,100,170,1,1.875,0.477398425,0,32.50035491,9.761757512,137.2130672,130.0060856,8
248,100,170,1,0.1,0.634222438,1,27.27741545,7.707201392,168.4394085,82.22351543900001,6
249,100,170,1,1.9,0.45573365,0,32.30526044,9.588987943,136.1784373,127.180443733,8
250,100,170,1,0.075,0.710102566,1,27.92752887,8.034188258,166.8293315,88.286196212,6
251,100,170,1,1.925,0.393179646,0,31.62799417,9.328340042,136.011687,120.528023974,6
252,100,170,1,1.95,0.361954551,0,31.15039193,9.119187706,136.006112,115.759404042,6
253,100,170,1,0.025,1.0,0,30.57208863,8.677960108,128.3446931,111.203144109,6
254,100,170,1,1.975,0.35451559,0,30.70664576,8.96734997,135.9883655,111.532318027,6
255,100,170,1,0.0,1.0,0,30.09202986,8.657769209,114.096907,107.39380770399998,6
256,100,170,1,0.88248,0.073312788,1,7.434628855,1.552990835,170.2861785,4.465109521,4
257,100,170,1,1.05432,-0.013492704,1,5.853722634,1.434793239,170.0521322,3.4356384610000004,4
258,100,170,1,0.28124,0.419859382,1,22.63959692,5.76839402,169.9185201,48.353490326,6
259,100,170,1,1.76501,-0.307963668,1,23.80772457,6.225330936,170.1839582,55.604936381,6
260,100,170,1,0.19267,0.495531395,1,24.90450478,6.666342438,169.5916093,63.079775412,6
261,100,170,1,1.55831,-0.240285597,1,18.54390006,4.31508751,169.7653311,28.243120648,6
262,100,170,1,1.61755,-0.262524322,1,20.04053089,4.867153345,169.6015823,34.85450121699999,6
263,100,170,1,1.47694,-0.20970209,1,16.63367518,3.679334205,169.9880213,21.209948987,4
264,100,170,1,1.24079,-0.102172866,1,10.60627871,2.075655035,170.0685345,7.761395337,4
265,100,170,1,1.23854,-0.101157211,1,10.5473025,2.063014785,170.0829101,7.679855786,4
266,100,174,1,1.0,0.01256354,1,4.841473957,1.238257666,174.0677894,2.40777594,4
267,100,174,1,0.975,0.025237484,1,4.850942468,1.245631421,174.0620904,2.601899182,4
268,100,174,1,1.025,0.000230523,1,4.850517764,1.245531485,174.0653132,2.602024468,4
269,100,174,1,0.95,0.038141021,1,5.169279605,1.267658132,174.0830179,2.839462911,4
270,100,174,1,1.05,-0.011860836,1,5.169833986,1.267791874,174.0822094,2.839805472,4
271,100,174,1,0.925,0.051208108,1,5.825708345,1.308502451,174.0543399,3.167736066,4
272,100,174,1,1.075,-0.023856308,1,5.821698339,1.306668942,174.0841839,3.1635892640000005,4
273,100,174,1,0.9,0.064212855,1,6.476639339,1.362548071,174.0655986,3.55384045,4
274,100,174,1,1.1,-0.035783918,1,6.47691888,1.36266597,174.0640713,3.55467547,4
275,100,174,1,0.875,0.076814947,1,7.100833807,1.420064271,174.2851571,3.977025022,4
276,100,174,1,1.125,-0.047717328,1,7.130097436,1.433222436,174.0586213,4.015044563,4
277,100,174,1,0.85,0.090275062,1,7.773719282,1.514863606,174.1278304,4.540733548,4
278,100,174,1,1.15,-0.059650112,1,7.781791621,1.517912012,174.0646995,4.550639781000001,4
279,100,174,1,0.825,0.103672198,1,8.442769672,1.621283589,173.9930596,5.146783891,4
280,100,174,1,1.175,-0.071524431,1,8.434904621,1.61718845,174.0594226,5.135016661000002,4
281,100,174,1,0.8,0.116898355,1,9.099007662,1.734770993,173.9588856,5.773895575000001,4
282,100,174,1,1.2,-0.08344699,1,9.084311473,1.727503219,174.0853521,5.752490863,4
283,100,174,1,0.775,0.130136542,1,9.752640322,1.858973537,173.9450123,6.494876594999999,4
284,100,174,1,1.225,-0.095239177,1,9.73790601,1.851614332,174.0761047,6.471971411999999,4
285,100,174,1,0.75,0.143420938,1,10.40594846,1.993784032,173.9330542,7.31456541,4
286,100,174,1,1.25,-0.106982515,1,10.39155677,1.986486754,174.0656614,7.291953123000001,4
287,100,174,1,0.725,0.156719068,1,11.05776936,2.137645651,173.9341371,8.240066759,4
288,100,174,1,1.275,-0.11863114,1,11.04655775,2.131840616,174.0416675,8.21865553,4
289,100,174,1,0.7,0.170086849,1,11.70986117,2.290625374,173.9324491,9.275896655,4
290,100,174,1,1.3,-0.130337723,1,11.69774975,2.284191448,174.0531354,9.245532598,4
291,100,174,1,0.675,0.183479913,1,12.36079765,2.451221369,173.9423916,10.415895099,4
292,100,174,1,1.325,-0.142002192,1,12.34873437,2.444598469,174.0675612,10.386432140000002,4
293,100,174,1,0.65,0.196956701,1,13.01188134,2.619534182,173.9514207,11.677427575,4
294,100,174,1,1.35,-0.153422702,1,13.00416863,2.614988134,174.0359299,11.659759385,4
295,100,174,1,0.625,0.210429338,1,13.66107973,2.793855045,173.9818256,13.057205531999998,4
