Index,P,Vref,D1,D2,D0,Validity,ipk,irms,Vo,Ptotal,nZVS
1036,100,198,0.325,1,-0.269905374,1,20.04247504,4.872423067,197.1647579,34.979322862,6
1037,100,198,1.675,1,0.398648628,0,19.90493485,7.120832468,158.6277221,43.595752014,4
1038,100,198,0.3,1,-0.279292475,1,20.9245897,5.173897549,198.0577976,39.244954699,6
1039,100,198,1.7,1,0.398982543,0,21.01965721,7.522107243,158.594454,49.689200708,4
1040,100,198,0.275,1,0.575763357,0,35.63641485,11.41973231,182.4552015,170.78897988699998,8
1041,100,198,1.725,1,0.39927265,0,22.13615331,7.815454193,158.5655529,55.711057107,4
1042,100,198,0.25,1,0.570268976,0,32.53097602,10.44918175,166.7671024,135.18892698900004,8
1043,100,198,1.75,1,0.399527895,0,23.25442317,8.151688964,158.540124,62.433032271,4
1044,100,198,0.225,1,0.400564835,0,31.19102944,10.42288797,158.5376845,124.468546249,6
1045,100,198,1.775,1,0.39974624,0,24.37446682,8.497357277,158.5183714,69.73286647200001,4
1046,100,198,0.2,1,0.548086291,0,30.08155204,9.554026199,160.4539334,110.055055039,8
1047,100,198,1.8,1,0.399927584,0,25.4962843,8.850917814,158.500305,77.62757975299999,4
1048,100,198,0.175,1,0.401960972,0,29.70026628,10.14224429,158.3989848,111.552313501,6
1049,100,198,1.825,1,0.400071826,0,26.61987562,9.211036289,158.4859348,86.13400193700001,4
1050,100,198,0.15,1,0.402552795,0,29.03477991,9.940623883,158.3401853,105.561331657,6
1051,100,198,1.85,1,0.400178866,0,27.74524081,9.576557172,158.4752709,95.269724679,4
1052,100,198,0.125,1,0.403092062,0,28.48382672,9.726973843,158.2866187,100.448025989,6
1053,100,198,1.875,1,0.400248603,0,28.87237988,9.946478121,158.4683233,105.052667331,4
1054,100,198,0.1,1,0.40357881,0,27.75248422,9.501331398,158.2382809,94.268674227,6
1055,100,198,1.9,1,0.400280936,0,30.00129284,10.31992744,158.465102,115.476400521,4
1056,100,198,0.075,1,1.0,0,14.65346666,3.883168347,81.74606687,17.806648187,6
1057,100,198,1.925,1,0.400275763,0,31.1319797,10.69614451,158.4656173,126.567360706,4
1058,100,198,0.05,1,1.0,0,15.96177772,4.288340557,95.3855218,22.147570036,4
1059,100,198,1.95,1,0.400232985,0,32.26444046,11.07446303,158.4698792,138.34775555299998,4
1060,100,198,0.025,1,1.0,0,17.43317849,4.813492508,110.1078459,27.876697492,6
1061,100,198,1.975,1,0.400152498,0,33.39867512,11.45429674,158.4778978,150.86198765,4
1062,100,198,0.0,1,1.0,0,19.04856549,5.446490036,125.7856354,35.344748292000006,6
1063,100,198,0.4325,1,-0.236496384,1,16.91124554,3.773889846,197.795812,22.084006547,6
1064,100,198,0.11195,1,0.403386073,0,28.11036878,9.7301586,158.2574156,98.011875752,6
1065,100,198,0.38746,1,-0.251782985,1,18.24581175,4.227119062,197.6819247,27.08091895,6
1066,100,198,1.64177,1,0.378213888,1,19.16964615,4.536850095,198.003323,30.885953654000005,6
1067,100,198,1.46751,1,0.271596866,1,13.95434878,2.851733707,198.0736355,13.467014084,6
1068,100,198,1.4047,1,0.236040791,1,12.05776762,2.317269196,197.9873838,9.434865218,6
1069,100,198,1.39014,1,0.227876919,1,11.6203924,2.200073231,197.9828902,8.649674228999999,6
1070,100,198,0.82072,1,-0.065763054,1,5.30725066,0.853462502,198.0598928,1.8729536220000005,6
1071,100,198,1.50019,1,0.290345797,1,14.94648033,3.147317794,198.1548581,16.021275469000003,6
1072,100,198,1.61532,1,0.360801342,1,18.37892001,4.262125501,198.0196484,27.57231242,6
1073,100,198,0.33811,1,-0.266610016,1,19.67083066,4.734971362,197.3101189,33.227486082999995,6
1074,100,198,1.61914,1,0.363305021,1,18.49277952,4.301389758,198.0147054,28.031794457,6
1075,100,198,1.46352,1,0.269286128,1,13.83356218,2.816276829,198.0661799,13.177799483999998,6
1076,100,198,1.09292,1,0.06805915,1,2.723804945,0.578154823,198.1038968,0.82139538,6
1077,100,198,0.76747,1,-0.090829065,1,6.908645362,1.119219887,198.0891957,2.9568040950000007,6
1078,100,198,0.29099,1,-0.281261351,1,21.19653526,5.275535271,198.068822,40.66610672,6
1079,100,198,0.37104,1,-0.25716344,1,18.71559026,4.391756325,197.5297439,29.005055945,6
1080,100,198,0.88649,1,-0.034662093,1,3.33953018,0.623649492,198.092624,1.009067158,6
1081,100,198,1.37313,1,0.218440908,1,11.10892433,2.066652665,197.9741169,7.794572110000001,6
1082,100,198,1.10712,1,0.075590476,1,3.142576214,0.610183768,198.0558317,0.947053727,6
1083,100,198,0.95123,1,-0.003615305,1,1.393653062,0.525243527,198.0640509,0.514893681,6
1084,100,198,0.82233,1,-0.06501583,1,5.259631156,0.84630734,198.0644099,1.844510081,6
1085,100,198,1.05865,1,0.050192937,1,1.696706451,0.530545399,198.109296,0.573649996,6
1086,100,198,0.40368,1,-0.246372468,1,17.76167654,4.061094042,197.6989741,25.190728109,6
1087,100,198,0.98761,1,0.011683696,1,1.268461273,0.510851805,198.0702499,0.335937084,6
1088,100,198,0.60879,1,-0.163162067,1,11.66171021,2.207651638,198.048425,8.703992329,6
1089,100,198,1.57585,1,0.335479824,1,17.2062922,3.865066192,198.0940933,23.108906154,6
1090,100,202,1.0,1,0.017251861,1,1.356561228,0.509794659,202.0774975,0.3751420649999998,6
1091,100,202,0.975,1,0.00748079,1,1.370060479,0.513771406,202.1107224,0.5301263419999999,6
1092,100,202,1.025,1,0.03251166,1,1.369616903,0.51451155,202.0957592,0.529885087,6
1093,100,202,0.95,1,-0.004453997,1,2.029673406,0.538189408,202.0624124,0.697944583,6
1094,100,202,1.05,1,0.045550192,1,2.029542342,0.538294611,202.0604857,0.6979965430000001,6
1095,100,202,0.925,1,-0.016526152,1,2.784379138,0.574841455,202.0957163,0.8885295480000001,6
1096,100,202,1.075,1,0.058561218,1,2.778740543,0.576576816,202.0563728,0.8882928570000003,6
1097,100,202,0.9,1,-0.028399894,1,3.52838647,0.633301462,202.0566595,1.1239664189999998,6
1098,100,202,1.1,1,0.071496422,1,3.53527005,0.631622783,202.1016981,1.124947289,6
1099,100,202,0.875,1,-0.040367192,1,4.2810764,0.708568026,202.0763045,1.41517276,6
1100,100,202,1.125,1,0.084561574,1,4.285778218,0.707675738,202.1063962,1.416518868,6
1101,100,202,0.85,1,-0.052235738,1,5.030278379,0.802760099,202.0723429,1.7693715850000002,6
1102,100,202,1.15,1,0.097790371,1,5.029094194,0.803074951,202.0625591,1.7700543199999998,6
1103,100,202,0.825,1,-0.064020626,1,5.777485329,0.913510863,202.0548646,2.195581421,6
1104,100,202,1.175,1,0.110930959,1,5.785475785,0.914016828,202.1067974,2.201158786,6
1105,100,202,0.8,1,-0.075789923,1,6.526842521,1.038384615,202.051925,2.707123279,6
1106,100,202,1.2,1,0.124394883,1,6.5193603,1.039800347,201.9991246,2.7039823000000003,6
1107,100,202,0.775,1,-0.087571065,1,7.279669869,1.175880244,202.0724808,3.3087943390000003,6
1108,100,202,1.225,1,0.137780307,1,7.263251553,1.177413936,201.9588664,3.303022385,6
1109,100,202,0.75,1,-0.099237757,1,8.029579994,1.3251959,202.0735499,4.011679876,6
1110,100,202,1.25,1,0.151147279,1,8.012198066,1.326261423,201.952978,4.008716925,6
1111,100,202,0.725,1,-0.110883126,1,8.78156567,1.48488886,202.0881648,4.754536762000001,6
1112,100,202,1.275,1,0.164645993,1,8.759193589,1.485823349,201.9336877,4.743601852,6
1113,100,202,0.7,1,-0.122384641,1,9.530205363,1.654223213,202.0806841,5.591779924999999,6
1114,100,202,1.3,1,0.178105546,1,9.51102334,1.654737104,201.9474386,5.580735155999999,6
1115,100,202,0.675,1,-0.133702264,1,10.27504641,1.832354417,202.0469908,6.553727192,6
1116,100,202,1.325,1,0.191690142,1,10.26145004,1.832703196,201.9515839,6.548247133,6
1117,100,202,0.65,1,-0.145120487,1,11.02729332,2.018692287,202.063519,7.660009476999999,6
1118,100,202,1.35,1,0.205394461,1,11.01142585,2.019096974,201.952603,7.656570213,6
1119,100,202,0.625,1,-0.15629795,1,11.77448595,2.212773008,202.0459192,8.911159836,6
1120,100,202,1.375,1,0.219166389,1,11.76302288,2.213410559,201.9646962,8.908646038999999,6
1121,100,202,0.6,1,-0.167363125,1,12.52198992,2.414216215,202.0304394,10.317841003,6
1122,100,202,1.4,1,0.233000309,1,12.51631037,2.415240276,201.9883943,10.312532393,6
1123,100,202,0.575,1,-0.178396116,1,13.27180657,2.622630839,202.0308058,11.868016902,6
1124,100,202,1.425,1,0.246923663,1,13.27045683,2.624232445,202.0180461,11.876818906,6
1125,100,202,0.55,1,-0.189262262,1,14.02028687,2.837667985,202.0221922,13.600543127999998,6
1126,100,202,1.45,1,0.261143014,1,14.02471683,2.8410275,202.0478548,13.615785204999998,6
1127,100,202,0.525,1,-0.199846027,1,14.76594528,3.059167957,201.9943569,15.502251302,6
1128,100,202,1.475,1,0.275358796,1,14.78210184,3.064287814,202.0992967,15.54178087,6
1129,100,202,0.5,1,-0.210231677,1,15.51088638,3.28678517,201.961771,17.574665228,6
1130,100,202,1.5,1,0.289808269,1,15.54222456,3.294955849,202.1687845,17.668607090000002,6
1131,100,202,0.475,1,-0.220381547,1,16.25424345,3.520164179,201.9186726,19.837002697000003,6
1132,100,202,1.525,1,0.304079078,1,16.29122649,3.527244848,202.1648734,19.948408243,6
1133,100,202,0.45,1,-0.230245085,1,16.99509182,3.758958742,201.8586142,22.29523262,6
1134,100,202,1.55,1,0.318782289,1,17.0590876,3.771523005,202.286734,22.493469352,6
1135,100,202,0.425,1,-0.239813096,1,17.73233603,4.002593511,201.7746301,24.967307041,6
1136,100,202,1.575,1,0.404856454,0,15.69320452,5.983857833,162.0162371,26.249149087000003,4
1137,100,202,0.4,1,-0.248316906,1,18.47212889,4.255379313,201.7045695,27.867294148,6
1138,100,202,1.6,1,0.405346404,0,16.80034596,6.273012132,161.9674248,30.201929926,4
1139,100,202,0.375,1,-0.256523597,1,19.20089777,4.51015532,201.5620772,30.945639300000003,6
1140,100,202,1.625,1,0.405796276,0,17.90926129,6.524478821,161.9226067,34.38298723,4
1141,100,202,0.35,1,-0.265445597,1,20.00720036,4.787091933,201.9423568,34.564608480000004,6
1142,100,202,1.65,1,0.406209769,0,18.86520665,6.79867823,161.8814127,38.61110941500001,4
1143,100,202,0.325,1,-0.273078296,1,20.76402812,5.058865358,201.9897998,38.237809599,6
1144,100,202,1.675,1,0.406586785,0,20.13241376,7.092438655,161.8438526,44.34310578099999,4
1145,100,202,0.3,1,-0.28013051,1,21.52527803,5.336984707,202.0675708,42.187574955,6
1146,100,202,1.7,1,0.406927225,0,21.24665101,7.40291224,161.8099364,50.057618171,4
1147,100,202,0.275,1,0.587787456,0,34.63524368,11.14783141,175.8040442,158.994819926,8
1148,100,202,1.725,1,0.407230988,0,22.36266231,7.727580557,161.779674,56.30085299099999,4
1149,100,202,0.25,1,0.584255958,0,32.74612144,10.52434304,168.2274531,137.501093998,8
1150,100,202,1.75,1,0.407497976,0,23.48044772,8.06423966,161.7530754,63.099334271,4
1151,100,202,0.225,1,0.557202403,0,31.5424702,10.06991855,165.1833758,124.56263041900002,8
1152,100,202,1.775,1,0.407728088,0,24.60000724,8.410973822,161.7301504,70.46908803400001,4
1153,100,202,0.2,1,0.549399321,0,30.50166092,9.675537261,163.2561356,113.939352303,8
1154,100,202,1.8,1,0.407921224,0,25.72134093,8.766124327,161.7109092,78.431016815,4
1155,100,202,0.175,1,0.410197445,0,30.19305737,10.34727594,161.5874162,116.496260912,6
1156,100,202,1.825,1,0.408077284,0,26.8444488,9.12825742,161.6953616,87.035836908,4
1157,100,202,0.15,1,0.410772813,0,29.52768904,10.14380656,161.5302531,110.307681737,6
1158,100,202,1.85,1,0.408196168,0,27.96933086,9.496133763,161.6835177,96.25311042,4
1159,100,202,0.125,1,0.41129569,0,28.97719957,9.92845471,161.4783166,105.042755674,6
1160,100,202,1.875,1,0.408277774,0,29.09598715,9.868680616,161.6753876,106.12975867199998,4
1161,100,202,0.1,1,0.411766114,0,28.24641286,9.701255926,161.431602,98.69173743800002,6
1162,100,202,1.9,1,0.408322002,0,30.22441767,10.24496721,161.6709813,116.66379021999998,4
1163,100,202,0.075,1,0.412205663,0,27.43530196,9.462505471,161.3879512,92.04477070800002,6
1164,100,202,1.925,1,0.408322898,0,31.35462243,10.54760629,161.670893,127.332211257,4
1165,100,202,0.05,1,1.0,0,16.40968625,4.415331628,98.3739563,23.644384804,4
1166,100,202,1.95,1,0.408296386,0,32.48660143,10.98445869,161.6735335,139.592414793,4
1167,100,202,0.025,1,1.0,0,17.9119581,4.951123664,113.3023596,29.734110134999995,6
1168,100,202,1.975,1,0.408232161,0,33.62035468,11.42243097,161.6799314,152.653635124,4
1169,100,202,0.0,1,1.0,0,19.55628794,5.593090923,129.1733808,37.639858686,6
1170,100,202,1.16383,1,0.104875449,1,5.46176738,0.861643864,202.1831786,2.004295508,6
1171,100,202,0.26057,1,0.581460769,0,33.41178553,10.74672391,170.5364391,144.87129831599998,8
1172,100,202,0.18869,1,0.545491265,0,30.06788267,9.505658588,162.6306218,109.620983524,8
1173,100,202,0.21569,1,0.556768179,0,31.13505385,9.920158396,164.3330955,120.372007752,8
1174,100,202,0.72396,1,-0.111365029,1,8.812795079,1.491747179,202.0884236,4.783076696,6
1175,100,202,1.37016,1,0.216426394,1,11.6190708,2.17508533,201.9730946,8.655935558,6
1176,100,202,0.66872,1,-0.136657252,1,10.46700446,1.878405938,202.0713241,6.821554018,6
1177,100,202,0.31634,1,-0.27570146,1,21.0286587,5.154523287,202.0232303,39.57946081199999,6
1178,100,202,0.87073,1,-0.042405826,1,4.409543186,0.723319109,202.0790324,1.4709820880000004,6
1179,100,202,0.88386,1,-0.036129981,1,4.014300489,0.679724789,202.0691904,1.30511849,6
1180,100,202,0.7642,1,-0.09255862,1,7.600685755,1.239218762,202.0528764,3.596350991,6
1181,100,202,1.06632,1,0.053933783,1,2.52578642,0.559069392,202.106146,0.8177699459999999,6
1182,100,202,1.46937,1,0.272135171,1,14.61136764,3.013357993,202.0866135,15.093788386,6
1183,100,202,0.34001,1,-0.268864281,1,20.31431263,4.895294685,201.9935671,36.016336786,6
1184,100,202,0.45655,1,-0.227719678,1,16.80125283,3.695759683,201.8762689,21.631308354,6
1185,100,202,0.5405,1,-0.193353191,1,14.3045064,2.92104203,202.0175868,14.303573686,6
1186,100,202,1.00314,1,0.019363425,1,1.356573091,0.509181587,202.085803,0.381955684,6
1187,100,202,0.40866,1,-0.245250166,1,18.2245686,4.170170132,201.786061,26.876110048,6
1188,100,202,1.14856,1,0.096658258,1,5.011592883,0.79397373,202.2363431,1.754746704,6
1189,100,202,0.42221,1,-0.240397024,1,17.82931186,4.035909146,201.8611232,25.341272346,6
1190,100,202,0.65528,1,-0.14271737,1,10.86848559,1.978673201,202.060437,7.414149392999999,6
1191,100,202,1.0153,1,0.027632942,1,1.36127829,0.523198287,202.0992278,0.4337089069999999,6
1192,100,202,0.31491,1,-0.275795402,1,21.0679592,5.170269038,201.9983293,39.791128447,6
1193,100,202,0.36241,1,-0.261687817,1,19.63818236,4.655137956,201.9644384,32.854774797000005,6
1194,100,202,0.69987,1,-0.122417956,1,9.533049516,1.655139406,202.0732201,5.592654976,6
1195,100,202,1.26372,1,0.158553744,1,8.421778853,1.412623807,201.9398642,4.406634284999999,6
1196,100,202,0.97395,1,0.007052274,1,1.370281378,0.516307923,202.0726241,0.5402639559999999,6
1197,100,202,1.34712,1,0.203737074,1,10.92714703,1.99711778,201.9670396,7.52284319,6
1198,100,202,1.02159,1,0.030740853,1,1.366535645,0.51239874,202.1017416,0.495435204,6
1199,100,202,0.354,1,-0.264200765,1,19.88708921,4.744271606,201.9414741,34.002222648,6
1200,100,202,1.42196,1,0.245231397,1,13.17866811,2.598472394,202.0138373,11.678141315,6
1201,100,202,1.50103,1,0.290435338,1,15.57373447,3.304780288,202.1729349,17.753919898000003,6
1202,100,206,1.0,1,0.021983722,1,1.946323664,0.563457892,206.1533721,0.4208722399999999,6
1203,100,206,0.975,1,0.00938626,1,1.955791623,0.571514185,206.1106908,0.6767335625000002,4
1204,100,206,1.025,1,0.034389714,1,1.956353255,0.571187612,206.1245799,0.6767750266,4
1205,100,206,0.95,1,-0.003072341,1,2.531721323,0.598340132,206.0775988,0.8812490386,4
1206,100,206,1.05,1,0.046944137,1,2.5335908,0.597003711,206.1359549,0.8816498126000001,4
1207,100,206,0.925,1,-0.015475122,1,3.309561869,0.641803238,206.1532368,1.1044183809999997,4
1208,100,206,1.075,1,0.059521546,1,3.308919992,0.642435895,206.1276477,1.104476302,4
1209,100,206,0.9,1,-0.027878506,1,4.084835894,0.708658414,206.1136634,1.3830007555999997,4
1210,100,206,1.1,1,0.072121393,1,4.084550608,0.709032702,206.099008,1.3833243076,4
1211,100,206,0.875,1,-0.040222515,1,4.859267025,0.794660459,206.1021158,1.74600494,4
1212,100,206,1.125,1,0.084781176,1,4.86019433,0.794191067,206.1260737,1.746487647,4
1213,100,206,0.85,1,-0.052560453,1,5.637694198,0.899068131,206.1266173,2.169567663,6
1214,100,206,1.15,1,0.097442476,1,5.642962154,0.896339064,206.2768187,2.1700617400000004,4
1215,100,206,0.825,1,-0.064396943,1,6.382849073,1.015441602,206.0954373,2.659175373,6
1216,100,206,1.175,1,0.110548799,1,6.392772507,1.016585255,206.1595982,2.664052816,6
1217,100,206,0.8,1,-0.0760889,1,7.127131938,1.146627927,206.058216,3.2340854729999995,6
1218,100,206,1.2,1,0.12404918,1,7.123042911,1.147651757,206.0278792,3.234460512,6
1219,100,206,0.775,1,-0.087920947,1,7.882068264,1.289639652,206.0930893,3.916225312,6
1220,100,206,1.225,1,0.137493988,1,7.863533511,1.290729793,205.9645375,3.911374624000001,6
1221,100,206,0.75,1,-0.099500377,1,8.627136827,1.443923663,206.061363,4.644504088,6
1222,100,206,1.25,1,0.150838895,1,8.61222525,1.444356389,205.9570593,4.639023431,6
1223,100,206,0.725,1,-0.111166938,1,9.379713017,1.608124088,206.0801999,5.454547576,6
1224,100,206,1.275,1,0.164248369,1,9.362193829,1.608272348,205.958164,5.443873788,6
1225,100,206,0.7,1,-0.122681722,1,10.12859267,1.781504665,206.0739195,6.392878908,6
1226,100,206,1.3,1,0.177732053,1,10.1124583,1.78148777,205.9612689,6.379067912,6
1227,100,206,0.675,1,-0.134062907,1,10.87545651,1.96333019,206.0541133,7.456748388,6
1228,100,206,1.325,1,0.191364159,1,10.86078866,1.963357266,205.9511002,7.448833548,6
1229,100,206,0.65,1,-0.145480339,1,11.62717376,2.153244162,206.0672649,8.672752521000001,6
1230,100,206,1.35,1,0.205017093,1,11.61193373,2.153289865,205.9601874,8.662753045999999,6
1231,100,206,0.625,1,-0.156704433,1,12.37533741,2.350564627,206.0564372,10.033739061,6
1232,100,206,1.375,1,0.218754773,1,12.36391472,2.350904184,205.9749861,10.023737374,6
1233,100,206,0.6,1,-0.167815412,1,13.12353866,2.555012329,206.045636,11.554697966,6
1234,100,206,1.4,1,0.232560005,1,13.11716635,2.555784852,205.998538,11.545942447,6
1235,100,206,0.575,1,-0.178817429,1,13.87201398,2.766249529,206.0368887,13.229057944,6
1236,100,206,1.425,1,0.246564747,1,13.87019019,2.767993103,206.0202745,13.235973328999997,6
1237,100,206,0.55,1,-0.189612059,1,14.61872737,2.983970957,206.0163505,15.079458097,6
1238,100,206,1.45,1,0.260686835,1,14.62532085,2.987219693,206.0562948,15.109190212,6
1239,100,206,0.525,1,-0.200238564,1,15.36507357,3.207914497,205.9931779,17.115999281,6
1240,100,206,1.475,1,0.274883045,1,15.3827768,3.213025348,206.1081742,17.167854194999997,6
1241,100,206,0.5,1,-0.210663086,1,16.11054667,3.437813223,205.9641155,19.330984142,6
1242,100,206,1.5,1,0.289234913,1,16.14261418,3.445599551,206.1759199,19.430585045,6
1243,100,206,0.475,1,-0.220988866,1,16.85455415,3.672760872,205.9258748,21.745512776,6
1244,100,206,1.525,1,0.303564004,1,16.8918861,3.680538356,206.1737051,21.852633835,6
1245,100,206,0.45,1,-0.230735145,1,17.59491474,3.913985629,205.8621049,24.363841652,6
1246,100,206,1.55,1,0.31822894,1,17.6610788,3.927155033,206.3045408,24.572917628000003,6
1247,100,206,0.425,1,-0.240467663,1,18.33124472,4.15861955,205.7727035,27.184079218,6
1248,100,206,1.575,1,0.333073712,1,18.4243727,4.177755237,206.3961564,27.497530752,6
1249,100,206,0.4,1,-0.248889301,1,19.07527495,4.414556939,205.7303693,30.266158197,6
1250,100,206,1.6,1,0.4132472,0,17.02789074,6.209736482,165.1872786,30.579607085,4
1251,100,206,0.375,1,-0.257124719,1,19.79852435,4.66931931,205.5510487,33.479055669999994,6
1252,100,206,1.625,1,0.365777737,1,19.86787762,4.68059641,206.019772,33.733058627999995,6
1253,100,206,0.35,1,-0.264642669,1,20.52161347,4.930057109,205.3703175,36.922859215,6
1254,100,206,1.65,1,0.414133813,0,19.24652309,6.72452421,165.0989504,39.541512872,4
1255,100,206,0.325,1,-0.273644971,1,21.361748,5.221251163,205.9790207,41.128243327,6
1256,100,206,1.675,1,0.414522491,0,20.20074183,7.015054904,165.0602285,44.265342343,4
1257,100,206,0.3,1,-0.280751954,1,22.12498175,5.501047622,206.0700993,45.267704452,6
1258,100,206,1.7,1,0.414874618,0,21.31436532,7.323504594,165.025148,50.007924343,4
1259,100,206,0.275,1,0.590456031,0,34.57953356,11.13489182,175.4397287,158.33751609799998,8
1260,100,206,1.725,1,0.415190093,0,22.58777897,7.647169736,164.9937188,56.94270329300001,4
1261,100,206,0.25,1,0.591313383,0,33.02846382,10.61084169,170.1241615,140.52490337299997,8
1262,100,206,1.75,1,0.415468818,0,23.70507973,7.983680394,164.9659508,63.80112276599999,4
1263,100,206,0.225,1,0.571022989,0,31.90314748,10.18594551,167.6152118,128.236604581,8
1264,100,206,1.775,1,0.415710693,0,24.82415495,8.330975523,164.941854,71.25540035899999,4
1265,100,206,0.2,1,0.552351858,0,30.92620521,9.799810255,166.0931819,117.971790222,8
1266,100,206,1.8,1,0.415912488,0,25.94500465,8.64480647,164.9217506,79.062873708,4
1267,100,206,0.175,1,0.418434295,0,30.68587117,10.55194766,164.7758097,121.566624433,6
1268,100,206,1.825,1,0.416084622,0,27.06762887,9.064207169,164.9046009,88.057754485,4
1269,100,206,0.15,1,0.418993217,0,30.02062114,10.34667337,164.7202823,115.185615452,6
1270,100,206,1.85,1,0.416219622,0,28.19202763,9.489215762,164.8911508,97.705034106,4
1271,100,206,0.125,1,0.419499711,0,29.4705955,10.1296733,164.6699749,109.770217948,6
1272,100,206,1.875,1,0.416317386,0,29.31820094,9.918679095,164.8814102,108.044240571,4
1273,100,206,0.1,1,0.419971693,0,28.80138562,9.976223532,164.6231002,104.12895962099998,6
1274,100,206,1.9,1,0.416377813,0,30.44614882,10.35162198,164.8753894,119.063226471,4
1275,100,206,0.075,1,0.420346963,0,27.93020881,9.660713576,164.5858632,96.375835547,6
1276,100,206,1.925,1,0.416400801,0,31.57587128,10.78721518,164.8730985,130.80163388600002,4
1277,100,206,0.05,1,1.0,0,16.85765583,4.542472683,101.3627996,25.202599778,6
1278,100,206,1.95,1,0.416386248,0,32.70736832,11.22474936,164.8745476,143.283264688,4
1279,100,206,0.025,1,1.0,0,18.38988132,5.088542578,116.4911574,31.667017193000007,6
1280,100,206,1.975,1,0.416323417,0,33.84063996,11.53823471,164.8808081,155.5732785,4
1281,100,206,0.0,1,1.0,0,20.06165133,5.739011633,132.5453817,40.018148312,6
1282,100,206,0.61408,1,-0.161594132,1,12.70282954,2.43903056,206.0562581,10.675378199,6
1283,100,206,0.00466,1,1.0,0,19.74015563,5.610356415,129.4873603,38.303908581,6
1284,100,206,0.15417,1,0.418900142,0,30.1447076,10.37160526,164.729527,116.267670961,6
1285,100,206,0.11161,1,0.419739749,0,29.08463641,9.97181655,164.6461401,106.042339216,6
1286,100,206,0.28634,1,0.60008803,0,35.68933847,11.49596221,180.5743378,171.783158426,8
1287,100,206,1.25207,1,0.151983833,1,8.672868478,1.457644879,205.9471966,4.700388817,6
1288,100,206,0.51338,1,-0.20512556,1,15.71185246,3.314010958,205.9815418,18.119645287,6
1289,100,206,0.37888,1,-0.255863706,1,19.68479058,4.62908241,205.5688816,32.959088027,6
1290,100,206,0.30149,1,-0.280383615,1,22.07962049,5.484150106,206.0656106,45.027391337000005,6
1291,100,206,0.97663,1,0.010198901,1,1.953999149,0.570685193,206.1029224,0.6595396307999998,4
1292,100,206,1.56109,1,0.324796027,1,18.0011446,4.038060463,206.354975,25.845986453,6
1293,100,206,0.84864,1,-0.053130174,1,5.67001278,0.904715133,206.0694096,2.190586272,6
1294,100,206,1.21395,1,0.131555808,1,7.535470749,1.226117632,205.9873552,3.599158291,6
1295,100,206,0.5535,1,-0.188198893,1,14.51601017,2.953078474,206.0315694,14.812470587,6
1296,100,206,1.45802,1,0.265208873,1,14.868106,3.058838988,206.0716445,15.749374178,6
1297,100,206,0.73412,1,-0.106924429,1,9.105448344,1.547111362,206.0752913,5.149136800000001,6
1298,100,206,0.70226,1,-0.12164526,1,10.06094699,1.765473823,206.0748358,6.299155475000001,6
1299,100,206,1.1469,1,0.095869951,1,5.541771952,0.885247882,206.1284202,2.113571068,4
1300,100,206,1.47813,1,0.276709655,1,15.47792172,3.242005854,206.116658,17.444055274999997,6
1301,100,206,0.8614,1,-0.046937211,1,5.283220459,0.849032899,206.1292275,1.966411284,4
1302,100,206,0.3565,1,-0.262747408,1,20.33739891,4.862778203,205.4425356,36.023362594,6
1303,100,206,1.20898,1,0.12890043,1,7.388042151,1.197933354,205.9983914,3.4656963220000003,6
1304,100,206,1.07516,1,0.059593029,1,3.312487357,0.643883394,206.0813318,1.105702427,4
1305,100,206,1.59287,1,0.413108937,0,16.71209194,6.144763927,165.201053,29.460872322000004,4
1306,100,206,0.34372,1,-0.268410106,1,20.8023314,5.016753073,205.9937532,38.246073092,6
1307,100,206,0.86609,1,-0.044620974,1,5.137889255,0.829066189,206.1487158,1.88761132,4
1308,100,206,0.90913,1,-0.023350066,1,3.80200997,0.681507075,206.1419872,1.274190232,4
1309,100,206,1.01837,1,0.03106543,1,1.948919858,0.568673941,206.0787725,0.6071506458,4
1310,100,206,1.48697,1,0.28180611,1,15.74665443,3.323992434,206.1409256,18.22800482,6
1311,100,206,0.59116,1,-0.171633921,1,13.38595614,2.628913716,206.0272231,12.120205351,6
1312,100,206,0.63362,1,-0.152918104,1,12.11978438,2.281786484,206.0764952,9.551014521,6
1313,100,206,1.01118,1,0.027512626,1,1.94822218,0.564967512,206.1417897,0.532776979,4
1314,100,210,1.0,1,0.022655503,1,2.525331646,0.699711935,210.0816119,0.7590293012000001,4
1315,100,210,0.975,1,0.010264672,1,2.535523074,0.699965435,210.097267,1.005564402,4
1316,100,210,1.025,1,0.035282428,1,2.535177956,0.699733856,210.0879419,1.0045709460000003,4
1317,100,210,0.95,1,-0.001784297,1,3.033787785,0.716587629,210.0714603,1.215041989,4
1318,100,210,1.05,1,0.048199065,1,3.034614773,0.716597669,210.0799919,1.2154998100000003,4
1319,100,210,0.925,1,-0.01391821,1,3.790714218,0.753693389,210.1131723,1.4509943550000004,4
1320,100,210,1.075,1,0.06109695,1,3.789900372,0.753686792,210.10592,1.4505569109999998,4
1321,100,210,0.9,1,-0.025885733,1,4.539393217,0.811494669,210.0900102,1.7393844130000002,4
1322,100,210,1.1,1,0.074132749,1,4.538163104,0.811419638,210.0816755,1.738537965,4
1323,100,210,0.875,1,-0.037920718,1,5.294500202,0.890344203,210.1164124,2.0990061749999995,4
1324,100,210,1.125,1,0.086368198,1,5.347287448,0.894759496,210.4838756,2.14295635,4
